source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,COUNTYFP,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16027027006,027006,Voting District 027006,924766.4875465776,16027027006,16027,Canyon,027,924766.4875470409,45,1.000000000000501,100.0000000000501
16027027007,027007,Voting District 027007,2852467.1742761284,16027027007,16027,Canyon,027,2852467.17427482,104,0.9999999999995413,99.99999999995413
16027027008,027008,Voting District 027008,1758522.4201401544,16027027008,16027,Canyon,027,1758522.4201405488,49,1.0000000000002243,100.00000000002242
16027027009,027009,Voting District 027009,2574433.963815353,16027027009,16027,Canyon,027,2574433.963815372,66,1.0000000000000073,100.00000000000074
16027027010,027010,Voting District 027010,951875.1582298931,16027027010,16027,Canyon,027,951875.1582297984,30,0.9999999999999005,99.99999999999005
16027027011,027011,Voting District 027011,1674118.0298248988,16027027011,16027,Canyon,027,1674118.0298251067,37,1.0000000000001241,100.0000000000124
16027027012,027012,Voting District 027012,1224417.3620845876,16027027012,16027,Canyon,027,1224417.3620847838,18,1.0000000000001603,100.00000000001603
16027027013,027013,Voting District 027013,7983273.950347645,16027027013,16027,Canyon,027,7983273.950342906,106,0.9999999999994064,99.99999999994064
16027027015,027015,Voting District 027015,3748898.020433012,16027027015,16027,Canyon,027,3748898.020433259,127,1.000000000000066,100.0000000000066
16027027018,027018,Voting District 027018,89461325.50763838,16027027018,16001,Ada,001,24383.71711408043,11,0.0002725615451785197,0.027256154517851967
16027027018,027018,Voting District 027018,89461325.50763838,16027027018,16027,Canyon,027,89413671.94987069,79,0.9994673278369476,99.94673278369476
16027027018,027018,Voting District 027018,89461325.50763838,16027027018,16045,Gem,045,23269.84065090929,3,0.0002601106178437124,0.026011061784371244
16027027019,027019,Voting District 027019,49802493.099230304,16027027019,16027,Canyon,027,49668768.47606841,98,0.9973149010252267,99.73149010252267
16027027019,027019,Voting District 027019,49802493.099230304,16027027019,16073,Owyhee,073,133724.6231614528,4,0.0026850989747643677,0.2685098974764368
16027027020,027020,Voting District 027020,54488626.25803403,16027027020,16001,Ada,001,28812.46525551497,11,0.000528779439567294,0.052877943956729394
16027027020,027020,Voting District 027020,54488626.25803403,16027027020,16027,Canyon,027,54459813.792778395,130,0.9994712205604306,99.94712205604306
16027027021,027021,Voting District 027021,74159568.60704269,16027027021,16027,Canyon,027,74159568.60704412,151,1.0000000000000193,100.00000000000193
16027027022,027022,Voting District 027022,68983057.75168553,16027027022,16027,Canyon,027,68931960.52383149,135,0.9992592785892737,99.92592785892737
16027027022,027022,Voting District 027022,68983057.75168553,16027027022,16073,Owyhee,073,51097.227853134216,2,0.0007407214107131357,0.07407214107131356
16027027023,027023,Voting District 027023,26058294.686867222,16027027023,16027,Canyon,027,26058294.68686709,100,0.999999999999995,99.9999999999995
16027027025,027025,Voting District 027025,43733368.07477379,16027027025,16027,Canyon,027,43733368.07477192,161,0.9999999999999573,99.99999999999572
16027027027,027027,Voting District 027027,33719728.81400551,16027027027,16027,Canyon,027,33719728.814006425,68,1.000000000000027,100.00000000000271
16027027028,027028,Voting District 027028,128617620.21089669,16027027028,16001,Ada,001,8804.773732434249,11,6.845697905152419e-05,0.006845697905152419
16027027028,027028,Voting District 027028,128617620.21089669,16027027028,16027,Canyon,027,128562892.63356468,187,0.9995744939360387,99.95744939360387
16027027028,027028,Voting District 027028,128617620.21089669,16027027028,16073,Owyhee,073,45922.8035989216,2,0.00035704908490470535,0.03570490849047053
16027027029,027029,Voting District 027029,28938290.69626498,16027027029,16027,Canyon,027,28938290.696266644,142,1.0000000000000575,100.00000000000576
16027027030,027030,Voting District 027030,25369877.344442263,16027027030,16027,Canyon,027,25369877.344442885,115,1.0000000000000244,100.00000000000244
16027027032,027032,Voting District 027032,14439490.587224366,16027027032,16001,Ada,001,178.704099067946,6,1.2376066730917648e-05,0.0012376066730917649
16027027032,027032,Voting District 027032,14439490.587224366,16027027032,16027,Canyon,027,14439311.883125355,74,0.999987623933273,99.9987623933273
16027027033,027033,Voting District 027033,8105472.166131917,16027027033,16027,Canyon,027,8105472.16613326,149,1.0000000000001656,100.00000000001657
16027027034,027034,Voting District 027034,1085250.5063988443,16027027034,16027,Canyon,027,1085250.5063989472,69,1.0000000000000948,100.00000000000948
16027027035,027035,Voting District 027035,1432255.812632364,16027027035,16027,Canyon,027,1432255.812632964,43,1.000000000000419,100.0000000000419
16027027036,027036,Voting District 027036,1254938.5787537103,16027027036,16027,Canyon,027,1254938.5787539543,29,1.0000000000001945,100.00000000001945
16027027037,027037,Voting District 027037,2995136.9608093533,16027027037,16027,Canyon,027,2995136.960809185,65,0.9999999999999438,99.99999999999439
16027027038,027038,Voting District 027038,9368573.43116093,16027027038,16027,Canyon,027,9368573.43116033,141,0.9999999999999359,99.99999999999359
16027027039,027039,Voting District 027039,2551172.991579669,16027027039,16027,Canyon,027,2551172.9915791247,51,0.9999999999997866,99.99999999997866
16027027040,027040,Voting District 027040,1026406.0308852152,16027027040,16027,Canyon,027,1026406.0308851394,77,0.9999999999999262,99.99999999999261
16027027042,027042,Voting District 027042,733472.2677519541,16027027042,16027,Canyon,027,733472.2677518417,53,0.9999999999998467,99.99999999998467
16027027043,027043,Voting District 027043,1350188.088706093,16027027043,16027,Canyon,027,1350188.0887066838,21,1.0000000000004376,100.00000000004377
16027027044,027044,Voting District 027044,1180238.5918824305,16027027044,16027,Canyon,027,1180238.5918820524,71,0.9999999999996796,99.99999999996795
16027027045,027045,Voting District 027045,2882367.7917494494,16027027045,16027,Canyon,027,2882367.791750265,63,1.0000000000002829,100.0000000000283
16027027046,027046,Voting District 027046,1317978.8530541358,16027027046,16027,Canyon,027,1317978.853053467,24,0.9999999999994926,99.99999999994927
16027027047,027047,Voting District 027047,971902.6798482913,16027027047,16027,Canyon,027,971902.679847804,29,0.9999999999994986,99.99999999994986
16027027048,027048,Voting District 027048,904049.276107584,16027027048,16027,Canyon,027,904049.2761082283,30,1.0000000000007125,100.00000000007125
16027027049,027049,Voting District 027049,1428858.763330238,16027027049,16027,Canyon,027,1428858.7633314675,30,1.0000000000008604,100.00000000008605
16027027050,027050,Voting District 027050,2856080.082950362,16027027050,16027,Canyon,027,2856080.0829494544,63,0.9999999999996823,99.99999999996822
16027027051,027051,Voting District 027051,109810875.76529743,16027027051,16027,Canyon,027,109761462.67791177,228,0.9995500164529125,99.95500164529125
16027027051,027051,Voting District 027051,109810875.76529743,16027027051,16075,Payette,075,49413.08738758247,14,0.00044998354710506784,0.04499835471050678
16027027052,027052,Voting District 027052,37599032.31405909,16027027052,16027,Canyon,027,37597973.94718969,116,0.9999718512205165,99.99718512205165
16027027052,027052,Voting District 027052,37599032.31405909,16027027052,16075,Payette,075,1058.366869303926,2,2.8148779480906472e-05,0.002814877948090647
16027027054,027054,Voting District 027054,139090980.321692,16027027054,16027,Canyon,027,139049683.73788446,181,0.9997030966083349,99.9703096608335
16027027054,027054,Voting District 027054,139090980.321692,16027027054,16073,Owyhee,073,41296.58380592591,3,0.0002969033916535383,0.02969033916535383
16027027055,027055,Voting District 027055,42207320.26041852,16027027055,16027,Canyon,027,42207320.260416254,93,0.9999999999999464,99.99999999999464
16027027056,027056,Voting District 027056,97840486.13433045,16027027056,16027,Canyon,027,97839959.87649933,138,0.9999946212672083,99.99946212672083
16027027056,027056,Voting District 027056,97840486.13433045,16027027056,16045,Gem,045,525.7796095340698,4,5.373845023748131e-06,0.0005373845023748131
16027027056,027056,Voting District 027056,97840486.13433045,16027027056,16075,Payette,075,0.4782225058949061,2,4.887777287188953e-09,4.887777287188954e-07
16027027057,027057,Voting District 027057,98944815.2473809,16027027057,16027,Canyon,027,98906832.66021322,128,0.9996161235222613,99.96161235222613
16027027057,027057,Voting District 027057,98944815.2473809,16027027057,16073,Owyhee,073,37952.77970246143,2,0.00038357522430631906,0.0383575224306319
16027027058,027058,Voting District 027058,18992791.857348565,16027027058,16001,Ada,001,3871.8955757819313,9,0.0002038613177495463,0.02038613177495463
16027027058,027058,Voting District 027058,18992791.857348565,16027027058,16027,Canyon,027,18988919.961771965,116,0.9997961386822074,99.97961386822074
16027027059,027059,Voting District 027059,39665059.44125841,16027027059,16001,Ada,001,36.32444729712398,6,9.157794746511934e-07,9.157794746511934e-05
16027027059,027059,Voting District 027059,39665059.44125841,16027027059,16027,Canyon,027,39665023.11681118,162,0.9999990842205271,99.99990842205271
16027027060,027060,Voting District 027060,15492931.155113015,16027027060,16027,Canyon,027,15492931.155113282,40,1.000000000000017,100.0000000000017
16027027061,027061,Voting District 027061,15563134.805628773,16027027061,16027,Canyon,027,15563134.805628842,72,1.0000000000000044,100.00000000000044
16027027062,027062,Voting District 027062,45032185.59190606,16027027062,16027,Canyon,027,45032185.59190597,103,0.9999999999999979,99.99999999999979
16029029001,029001,soda 1 Voting District,195020901.80342492,16029029001,16029,Caribou,029,195020901.80342487,122,0.9999999999999997,99.99999999999997
16029029002,029002,soda 2 Voting District,1154927773.6034026,16029029002,16007,Bear Lake,007,448600.0705096445,6,0.0003884226189400584,0.038842261894005845
16029029002,029002,soda 2 Voting District,1154927773.6034026,16029029002,16011,Bingham,011,2.0859242613678406,1,1.8061079740594568e-09,1.8061079740594568e-07
16029029002,029002,soda 2 Voting District,1154927773.6034026,16029029002,16019,Bonneville,019,10694.372127005769,5,9.259775694577912e-06,0.0009259775694577912
16029029002,029002,soda 2 Voting District,1154927773.6034026,16029029002,16029,Caribou,029,1154468477.0748377,341,0.999602315799254,99.96023157992539
16029029003,029003,soda 3 Voting District,468634432.940697,16029029003,16011,Bingham,011,262412.3263965668,11,0.0005599510150159486,0.05599510150159486
16029029003,029003,soda 3 Voting District,468634432.940697,16029029003,16029,Caribou,029,468372020.6142976,191,0.9994400489849781,99.94400489849781
16029029004,029004,soda 4 Voting District,40541038.80939252,16029029004,16029,Caribou,029,40541038.80939385,43,1.0000000000000329,100.00000000000328
16029029005,029005,bancroft Voting District,1031796567.172077,16029029005,16005,Bannock,005,366378.02831558237,16,0.000355087465855544,0.0355087465855544
16029029005,029005,bancroft Voting District,1031796567.172077,16029029005,16011,Bingham,011,18.429686467940222,5,1.786174431501731e-08,1.786174431501731e-06
16029029005,029005,bancroft Voting District,1031796567.172077,16029029005,16029,Caribou,029,1031430170.71408,362,0.999644894672405,99.9644894672405
16029029006,029006,grace 1 Voting District,247719622.55272564,16029029006,16007,Bear Lake,007,508322.918464838,3,0.0020520090949058527,0.20520090949058528
16029029006,029006,grace 1 Voting District,247719622.55272564,16029029006,16029,Caribou,029,247173367.36956263,126,0.9977948651078429,99.77948651078428
16029029006,029006,grace 1 Voting District,247719622.55272564,16029029006,16041,Franklin,041,37932.26469832423,3,0.0001531257972518934,0.01531257972518934
16029029007,029007,grace 2 Voting District,304389937.57491505,16029029007,16005,Bannock,005,17109.308097356363,4,5.620852066814955e-05,0.005620852066814955
16029029007,029007,grace 2 Voting District,304389937.57491505,16029029007,16029,Caribou,029,304348574.0170628,170,0.9998641099696599,99.98641099696599
16029029007,029007,grace 2 Voting District,304389937.57491505,16029029007,16041,Franklin,041,24254.249758110403,5,7.96815096824318e-05,0.00796815096824318
16029029008,029008,wayan Voting District,182675963.60636052,16029029008,16019,Bonneville,019,122311.24074219541,6,0.0006695530070160621,0.06695530070160621
16029029008,029008,wayan Voting District,182675963.60636052,16029029008,16029,Caribou,029,182553652.3656186,25,0.9993304469929853,99.93304469929853
16029029009,029009,freedom Voting District,1032614143.5792555,16029029009,16007,Bear Lake,007,518978.9055701786,9,0.0005025874464311419,0.050258744643114195
16029029009,029009,freedom Voting District,1032614143.5792555,16029029009,16019,Bonneville,019,165990.17926848243,6,0.0001607475360478077,0.016074753604780768
16029029009,029009,freedom Voting District,1032614143.5792555,16029029009,16029,Caribou,029,1031925343.4462606,111,0.9993329549694067,99.93329549694067
16031031001,031001,albion Voting District,293455635.7214855,16031031001,16031,Cassia,031,293455635.7214875,67,1.0000000000000069,100.00000000000068
16031031002,031002,almo Voting District,251872108.24552295,16031031002,16031,Cassia,031,251470741.06884733,43,0.9984064643780074,99.84064643780074
16031031003,031003,bridge Voting District,805469000.0534599,16031031003,16031,Cassia,031,804970936.8772831,214,0.9993816482370598,99.93816482370597
16031031004,031004,burley 1 Voting District,875749.9580667185,16031031004,16031,Cassia,031,875749.9580666688,27,0.9999999999999433,99.99999999999433
16031031005,031005,burley 2 Voting District,1232977.7707246186,16031031005,16031,Cassia,031,1232977.7707245806,51,0.9999999999999692,99.99999999999693
16031031006,031006,burley 3 Voting District,3283783.30903463,16031031006,16031,Cassia,031,3271099.041830793,54,0.9961373007868883,99.61373007868883
