source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,district_num,CD119FP,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16069069003,069003,lewiston 3 Voting District,835827.0169499442,16069069003,1601,Congressional District 1,1,01,830914.8540860611,24,0.9941229910444768,99.41229910444768
16069069004,069004,lewiston 4 Voting District,791637.3787203056,16069069004,1601,Congressional District 1,1,01,791637.3787199139,39,0.9999999999995052,99.99999999995052
16069069005,069005,lewiston 5 Voting District,594372.6329755312,16069069005,1601,Congressional District 1,1,01,594372.6329754423,22,0.9999999999998506,99.99999999998505
16069069006,069006,lewiston 6 Voting District,43357426.4308202,16069069006,1601,Congressional District 1,1,01,43357426.43082154,50,1.0000000000000309,100.00000000000308
16069069007,069007,lewiston 7 Voting District,959339.652705498,16069069007,1601,Congressional District 1,1,01,959339.65270575,69,1.0000000000002627,100.00000000002626
16069069008,069008,lewiston 8 Voting District,1224020.1183708368,16069069008,1601,Congressional District 1,1,01,1222805.0238848026,28,0.999007292063425,99.9007292063425
16069069009,069009,lewiston 9 Voting District,651725.2387337277,16069069009,1601,Congressional District 1,1,01,651725.2387339891,46,1.000000000000401,100.0000000000401
16069069010,069010,lewiston 10 Voting District,514996.55196484557,16069069010,1601,Congressional District 1,1,01,514996.55196503137,35,1.0000000000003608,100.00000000003608
16069069011,069011,lewiston 11 Voting District,3651514.71200611,16069069011,1601,Congressional District 1,1,01,3651514.7120061186,51,1.0000000000000022,100.00000000000023
16069069012,069012,lewiston 12 Voting District,5426585.355714886,16069069012,1601,Congressional District 1,1,01,5418304.257288403,12,0.9984739761961429,99.84739761961428
16069069013,069013,lewiston 13 Voting District,2844539.183929589,16069069013,1601,Congressional District 1,1,01,2844539.183928825,37,0.9999999999997313,99.99999999997313
16069069014,069014,lewiston 14 Voting District,1497876.006255201,16069069014,1601,Congressional District 1,1,01,1497876.006255846,17,1.0000000000004305,100.00000000004306
16069069015,069015,lewiston 15 Voting District,909929.0803806371,16069069015,1601,Congressional District 1,1,01,909929.0803798861,15,0.9999999999991747,99.99999999991746
16069069016,069016,lewiston 16 Voting District,1401732.450355499,16069069016,1601,Congressional District 1,1,01,1401732.4503560462,15,1.0000000000003904,100.00000000003904
16069069017,069017,lewiston 17 Voting District,659182.123216395,16069069017,1601,Congressional District 1,1,01,659182.1232161758,15,0.9999999999996675,99.99999999996675
16069069018,069018,lewiston 18 Voting District,8185210.954678889,16069069018,1601,Congressional District 1,1,01,8185210.954681123,38,1.000000000000273,100.00000000002728
16069069019,069019,lewiston 19 Voting District,943309.4072715546,16069069019,1601,Congressional District 1,1,01,943309.407272837,17,1.0000000000013596,100.00000000013596
16069069020,069020,lewiston 20 Voting District,890993.834651133,16069069020,1601,Congressional District 1,1,01,890993.8346504661,16,0.9999999999992515,99.99999999992515
16069069021,069021,lewiston 21 Voting District,1758973.8800145648,16069069021,1601,Congressional District 1,1,01,1758973.880014384,18,0.9999999999998972,99.99999999998973
16069069022,069022,lewiston 22 Voting District,1475479.0020131753,16069069022,1601,Congressional District 1,1,01,1475479.0020124805,22,0.9999999999995292,99.99999999995292
16069069023,069023,lewiston 23 Voting District,1870353.4518382677,16069069023,1601,Congressional District 1,1,01,1870353.4518387907,18,1.0000000000002796,100.00000000002795
16069069024,069024,lewiston 24 Voting District,1451230.9797275942,16069069024,1601,Congressional District 1,1,01,1451230.9797264836,26,0.9999999999992347,99.99999999992347
16069069025,069025,lewiston 25 Voting District,1948713.0398393087,16069069025,1601,Congressional District 1,1,01,1948713.0398391928,27,0.9999999999999405,99.99999999999405
16069069026,069026,lewiston 26 Voting District,1595926.3035679483,16069069026,1601,Congressional District 1,1,01,1595926.3035689823,23,1.000000000000648,100.00000000006479
16069069030,069030,culdesac 30 Voting District,157868430.75620618,16069069030,1601,Congressional District 1,1,01,157868430.75620705,96,1.0000000000000056,100.00000000000055
16069069031,069031,gifford 31 Voting District,291644445.70053095,16069069031,1601,Congressional District 1,1,01,291644445.70052946,70,0.9999999999999949,99.99999999999949
16069069032,069032,hatwai 32 Voting District,55219172.112701386,16069069032,1601,Congressional District 1,1,01,55210521.26985827,83,0.9998433362451458,99.98433362451458
16069069033,069033,lapwai 33 Voting District,81709310.42797956,16069069033,1601,Congressional District 1,1,01,81709310.4279807,94,1.000000000000014,100.00000000000139
16069069034,069034,leland 34 Voting District,164204978.4943843,16069069034,1601,Congressional District 1,1,01,164204978.4943825,66,0.9999999999999891,99.9999999999989
16069069035,069035,lenore 35 Voting District,79126986.77322559,16069069035,1601,Congressional District 1,1,01,79126986.7732258,50,1.0000000000000027,100.00000000000027
16069069036,069036,peck 36 Voting District,54943961.68735182,16069069036,1601,Congressional District 1,1,01,54943961.68735607,48,1.0000000000000773,100.00000000000773
16069069037,069037,rimrock 37 Voting District,144350279.549299,16069069037,1601,Congressional District 1,1,01,144343651.79173124,46,0.9999540855924322,99.99540855924322
16069069038,069038,spalding 38 Voting District,176595580.41869247,16069069038,1601,Congressional District 1,1,01,176595580.41869268,111,1.000000000000001,100.00000000000011
16069069039,069039,tammany 39 Voting District,793182868.4740756,16069069039,1601,Congressional District 1,1,01,793010577.03741,109,0.9997827847227753,99.97827847227752
16069069040,069040,webb 40 Voting District,131196679.43671204,16069069040,1601,Congressional District 1,1,01,131196679.43671104,36,0.9999999999999923,99.99999999999923
16071071001,071001,malad 1 Voting District,615551462.3481983,16071071001,1602,Congressional District 2,2,02,615551462.3481942,125,0.9999999999999934,99.99999999999935
16071071002,071002,malad 2 Voting District,62074433.08716918,16071071002,1602,Congressional District 2,2,02,62074433.08716979,64,1.0000000000000098,100.00000000000098
16071071003,071003,malad 3 Voting District,256674864.69904056,16071071003,1602,Congressional District 2,2,02,256674864.69904095,116,1.0000000000000016,100.00000000000016
16071071004,071004,malad 4 Voting District,593272666.0393884,16071071004,1602,Congressional District 2,2,02,592251186.8834151,129,0.9982782298689191,99.82782298689192
16071071005,071005,holbrook Voting District,859591400.7164724,16071071005,1602,Congressional District 2,2,02,859591400.7164769,75,1.0000000000000053,100.00000000000054
16071071006,071006,curlew Voting District,724963128.9729373,16071071006,1602,Congressional District 2,2,02,724879525.3454967,62,0.9998846787869624,99.98846787869624
16073073001,073001,north homedale pct 1 Voting District,31659929.264605533,16073073001,1601,Congressional District 1,1,01,31657869.838022236,78,0.9999349516366229,99.99349516366229
16073073002,073002,south homedale pct 2 Voting District,172609166.60196754,16073073002,1601,Congressional District 1,1,01,172607632.07616997,206,0.9999911098244213,99.99911098244213
16073073003,073003,north marsing pct 3 Voting District,46184366.75470685,16073073003,1601,Congressional District 1,1,01,46184366.75470783,78,1.000000000000021,100.0000000000021
16073073004,073004,south marsing pct 4 Voting District,78599522.17776212,16073073004,1601,Congressional District 1,1,01,78599522.17776097,126,0.9999999999999855,99.99999999999855
16073073005,073005,pleasant valley pct Voting District,2679655207.5502567,16073073005,1601,Congressional District 1,1,01,2679653611.7391944,327,0.999999404471494,99.9999404471494
16073073006,073006,wilson pct 6 Voting District,623154849.6175451,16073073006,1601,Congressional District 1,1,01,623154228.7006168,236,0.9999990035912765,99.99990035912765
16073073007,073007,murphy pct 7 Voting District,1023483482.5480973,16073073007,1601,Congressional District 1,1,01,1023479000.2497896,244,0.9999956205465119,99.9995620546512
16073073007,073007,murphy pct 7 Voting District,1023483482.5480973,16073073007,1602,Congressional District 2,2,02,4482.298311762612,1,4.379453492110433e-06,0.0004379453492110433
16073073008,073008,oreana pct 8 Voting District,1346712639.9934103,16073073008,1601,Congressional District 1,1,01,1346712639.993415,256,1.0000000000000036,100.00000000000036
16073073009,073009,grand view pct 9 Voting District,1663754384.2882855,16073073009,1601,Congressional District 1,1,01,1663019351.7815616,267,0.9995582085230457,99.95582085230457
16073073009,073009,grand view pct 9 Voting District,1663754384.2882855,16073073009,1602,Congressional District 2,2,02,735032.506724352,7,0.0004417914769545635,0.04417914769545635
16073073010,073010,bruneau pct 10 Voting District,4560863052.2044325,16073073010,1601,Congressional District 1,1,01,4559928825.732293,801,0.9997951645420075,99.97951645420075
16073073010,073010,bruneau pct 10 Voting District,4560863052.2044325,16073073010,1602,Congressional District 2,2,02,934226.4721394634,33,0.00020483545799252127,0.020483545799252125
16073073011,073011,riddle pct 11 Voting District,4602660828.447219,16073073011,1601,Congressional District 1,1,01,4602060913.724054,636,0.9998696591503209,99.98696591503209
16073073012,073012,three creek pct 12 Voting District,3104931096.9850035,16073073012,1601,Congressional District 1,1,01,3104182196.538263,466,0.9997588028773109,99.97588028773109
16073073012,073012,three creek pct 12 Voting District,3104931096.9850035,16073073012,1602,Congressional District 2,2,02,142387.56029483557,22,4.585852498726908e-05,0.0045858524987269075
16075075001,075001,Voting District 075001,8525036.70097208,16075075001,1601,Congressional District 1,1,01,8524921.66020293,95,0.9999865055397196,99.99865055397196
16075075002,075002,Voting District 075002,192836946.1818681,16075075002,1601,Congressional District 1,1,01,192836946.1818705,141,1.0000000000000124,100.00000000000125
16075075003,075003,Voting District 075003,18923083.61567775,16075075003,1601,Congressional District 1,1,01,18923070.94402516,108,0.9999993303600592,99.99993303600591
16075075004,075004,Voting District 075004,16472421.058373334,16075075004,1601,Congressional District 1,1,01,16472421.058374422,76,1.000000000000066,100.0000000000066
16075075005,075005,Voting District 075005,44092452.1601416,16075075005,1601,Congressional District 1,1,01,42840791.102989525,91,0.9716128045542556,97.16128045542555
16075075006,075006,Voting District 075006,11427990.16229217,16075075006,1601,Congressional District 1,1,01,11427990.162293833,86,1.0000000000001454,100.00000000001454
16075075007,075007,Voting District 075007,27707151.942393865,16075075007,1601,Congressional District 1,1,01,27707151.942393027,73,0.9999999999999698,99.99999999999699
16075075008,075008,Voting District 075008,227903922.3549376,16075075008,1601,Congressional District 1,1,01,227903922.35493845,264,1.0000000000000036,100.00000000000036
16075075009,075009,Voting District 075009,111591727.0144229,16075075009,1601,Congressional District 1,1,01,111591727.01442322,120,1.0000000000000029,100.00000000000028
16075075010,075010,Voting District 075010,402625216.5283698,16075075010,1601,Congressional District 1,1,01,402625216.5283688,111,0.9999999999999974,99.99999999999974
16077077001,077001,Voting District 077001,1159694235.7770104,16077077001,1602,Congressional District 2,2,02,1159694235.7770176,308,1.0000000000000062,100.00000000000063
16077077002,077002,Voting District 077002,326181561.2095485,16077077002,1602,Congressional District 2,2,02,326181561.20954406,166,0.9999999999999865,99.99999999999865
16077077003,077003,Voting District 077003,161050998.31960985,16077077003,1602,Congressional District 2,2,02,161050998.3196066,121,0.9999999999999798,99.99999999999798
16077077004,077004,Voting District 077004,913712916.5926626,16077077004,1602,Congressional District 2,2,02,913712916.5926594,113,0.9999999999999964,99.99999999999964
16077077005,077005,Voting District 077005,636557852.657431,16077077005,1602,Congressional District 2,2,02,636557852.657436,126,1.0000000000000078,100.00000000000078
16077077006,077006,Voting District 077006,539304917.8451583,16077077006,1602,Congressional District 2,2,02,539304917.8451587,355,1.0000000000000007,100.00000000000007
16079079001,079001,Voting District 079001,1423855168.4868786,16079079001,1601,Congressional District 1,1,01,1423018543.273834,432,0.9994124225331613,99.94124225331613
16079079002,079002,Voting District 079002,108248904.12362936,16079079002,1601,Congressional District 1,1,01,108047173.3126139,134,0.9981364170598432,99.81364170598432
16079079003,079003,Voting District 079003,98124945.67977951,16079079003,1601,Congressional District 1,1,01,97923738.05083187,156,0.9979494752577569,99.79494752577568
16079079004,079004,Voting District 079004,41497131.882885225,16079079004,1601,Congressional District 1,1,01,41497131.88288578,50,1.0000000000000133,100.00000000000134
16079079005,079005,Voting District 079005,38032083.53820446,16079079005,1601,Congressional District 1,1,01,38032083.53820442,39,0.9999999999999988,99.99999999999987
16079079006,079006,Voting District 079006,21324491.049093198,16079079006,1601,Congressional District 1,1,01,21324491.049092583,93,0.9999999999999711,99.99999999999712
16079079007,079007,Voting District 079007,104456472.29390594,16079079007,1601,Congressional District 1,1,01,104456472.29390603,93,1.0000000000000009,100.00000000000009
16079079008,079008,Voting District 079008,26367117.486873496,16079079008,1601,Congressional District 1,1,01,26367117.486876093,22,1.0000000000000984,100.00000000000983
16079079009,079009,Voting District 079009,66467429.17693706,16079079009,1601,Congressional District 1,1,01,66467429.17693717,103,1.0000000000000018,100.00000000000017
16079079010,079010,Voting District 079010,7135262.587717632,16079079010,1601,Congressional District 1,1,01,7135262.587718813,111,1.0000000000001654,100.00000000001654
16079079011,079011,Voting District 079011,3042112.080533916,16079079011,1601,Congressional District 1,1,01,3042112.080532752,19,0.9999999999996173,99.99999999996173
16079079012,079012,Voting District 079012,33804306.46509543,16079079012,1601,Congressional District 1,1,01,33804306.465093605,45,0.999999999999946,99.9999999999946
16079079013,079013,Voting District 079013,4412717.923834778,16079079013,1601,Congressional District 1,1,01,4412717.923835267,41,1.0000000000001108,100.00000000001108
16079079014,079014,Voting District 079014,182413164.5514842,16079079014,1601,Congressional District 1,1,01,182413164.55148417,88,0.9999999999999999,99.99999999999999
16079079015,079015,Voting District 079015,435092573.7465537,16079079015,1601,Congressional District 1,1,01,435092573.7465615,191,1.000000000000018,100.0000000000018
16079079016,079016,Voting District 079016,1202515508.7374864,16079079016,1601,Congressional District 1,1,01,1202515508.7374866,309,1.0000000000000002,100.00000000000003
16079079017,079017,Voting District 079017,429979143.4018214,16079079017,1601,Congressional District 1,1,01,429979143.4018222,220,1.000000000000002,100.0000000000002
16079079018,079018,Voting District 079018,2599213075.7284517,16079079018,1601,Congressional District 1,1,01,2597633632.9235086,373,0.9993923380812093,99.93923380812093
16081081001,081001,1 victor Voting District,239138770.37286922,16081081001,1602,Congressional District 2,2,02,239132224.21179575,122,0.9999726260987991,99.99726260987991
16081081002,081002,2 driggs Voting District,405235861.3208216,16081081002,1602,Congressional District 2,2,02,405205486.72959745,225,0.9999250446613359,99.9925044661336
16081081003,081003,3 tetonia Voting District,333614274.3705216,16081081003,1602,Congressional District 2,2,02,333614273.8875764,121,0.9999999985523844,99.99999985523844
16081081004,081004,4 felt Voting District,188955076.95031136,16081081004,1602,Congressional District 2,2,02,188806548.441949,43,0.9992139480411981,99.92139480411981
16083083001,083001,Voting District tf 1,1506504.065571853,16083083001,1602,Congressional District 2,2,02,1506504.0655715445,97,0.9999999999997953,99.99999999997952
16083083002,083002,Voting District tf 2,1177669.6028757826,16083083002,1602,Congressional District 2,2,02,1177669.602875518,81,0.9999999999997752,99.99999999997752
16083083003,083003,Voting District tf 3,1113743.028651622,16083083003,1602,Congressional District 2,2,02,1113743.0286518866,25,1.0000000000002376,100.00000000002376
16083083004,083004,Voting District tf 4,1345530.397605551,16083083004,1602,Congressional District 2,2,02,1345530.397606374,24,1.0000000000006117,100.00000000006118
16083083005,083005,Voting District tf 5,902752.6399037192,16083083005,1602,Congressional District 2,2,02,902752.6399037433,29,1.0000000000000266,100.00000000000267
16083083006,083006,Voting District tf 6,654632.4134676561,16083083006,1602,Congressional District 2,2,02,654632.413467726,30,1.0000000000001068,100.00000000001069
16083083007,083007,Voting District tf 7,2305174.1146801934,16083083007,1602,Congressional District 2,2,02,2305174.114679802,46,0.9999999999998304,99.99999999998303
16083083008,083008,Voting District tf 8,651970.1161007205,16083083008,1602,Congressional District 2,2,02,651970.1161008336,23,1.0000000000001736,100.00000000001737
16083083009,083009,Voting District tf 9,1227047.5765820479,16083083009,1602,Congressional District 2,2,02,1227047.576581517,20,0.9999999999995673,99.99999999995673
16083083010,083010,Voting District tf 10,642972.7641162288,16083083010,1602,Congressional District 2,2,02,642972.7641158191,20,0.9999999999993628,99.99999999993628
16083083011,083011,Voting District tf 11,940903.1862687632,16083083011,1602,Congressional District 2,2,02,940903.1862691342,25,1.0000000000003944,100.00000000003944
16083083012,083012,Voting District tf 12,807876.8417681649,16083083012,1602,Congressional District 2,2,02,807876.8417684153,20,1.00000000000031,100.000000000031
16083083013,083013,Voting District tf 13,3215427.3465104396,16083083013,1602,Congressional District 2,2,02,3215427.346511129,44,1.0000000000002143,100.00000000002143
16083083014,083014,Voting District tf 14,804844.5052649297,16083083014,1602,Congressional District 2,2,02,804844.5052648664,24,0.9999999999999213,99.99999999999213
16083083015,083015,Voting District tf 15,994523.6201373191,16083083015,1602,Congressional District 2,2,02,994523.6201373579,14,1.000000000000039,100.00000000000391
16083083016,083016,Voting District tf 16,813942.7722544533,16083083016,1602,Congressional District 2,2,02,813942.7722545539,25,1.0000000000001237,100.00000000001236
16083083017,083017,Voting District tf 17,653486.8645215661,16083083017,1602,Congressional District 2,2,02,653486.8645215572,35,0.9999999999999865,99.99999999999865
16083083018,083018,Voting District tf 18,2472675.832100935,16083083018,1602,Congressional District 2,2,02,2472675.8321018554,57,1.0000000000003724,100.00000000003723
16083083019,083019,Voting District tf 19,4653998.349497912,16083083019,1602,Congressional District 2,2,02,4653998.34949768,55,0.9999999999999499,99.999999999995
16083083020,083020,Voting District tf 20,2318074.170584107,16083083020,1602,Congressional District 2,2,02,2318074.170583992,31,0.9999999999999504,99.99999999999504
16083083021,083021,Voting District tf 21,27185659.0687036,16083083021,1602,Congressional District 2,2,02,27185659.068701886,83,0.9999999999999369,99.99999999999369
16083083022,083022,Voting District tf 22,99209104.90258904,16083083022,1602,Congressional District 2,2,02,99209104.90258786,61,0.9999999999999881,99.9999999999988
16083083023,083023,Voting District tf 23,24538420.829051275,16083083023,1602,Congressional District 2,2,02,24538420.829049606,46,0.9999999999999319,99.9999999999932
16083083024,083024,Voting District tf 24,26541425.684483208,16083083024,1602,Congressional District 2,2,02,26541425.684483625,39,1.0000000000000158,100.00000000000158
16083083025,083025,buhl Voting District,67484985.55489875,16083083025,1602,Congressional District 2,2,02,67484985.55489846,62,0.9999999999999956,99.99999999999956
16083083026,083026,buhl 2 Voting District,34984735.96430114,16083083026,1602,Congressional District 2,2,02,34984735.96429992,39,0.999999999999965,99.9999999999965
16083083027,083027,buhl 3 Voting District,59108232.07900109,16083083027,1602,Congressional District 2,2,02,59108232.079002514,47,1.000000000000024,100.0000000000024
16083083028,083028,buhl 4 Voting District,18463520.824435446,16083083028,1602,Congressional District 2,2,02,18463520.824434046,24,0.9999999999999242,99.99999999999241
16083083029,083029,buhl 5 Voting District,363118.8955895993,16083083029,1602,Congressional District 2,2,02,363118.8955897733,23,1.0000000000004792,100.00000000004792
16083083030,083030,buhl 6 Voting District,249859.27917651678,16083083030,1602,Congressional District 2,2,02,249859.27917641032,18,0.9999999999995739,99.9999999999574
16083083031,083031,buhl 7 Voting District,29200276.717785586,16083083031,1602,Congressional District 2,2,02,29200276.71778518,36,0.9999999999999861,99.99999999999861
16083083032,083032,castleford Voting District,849976154.3065159,16083083032,1601,Congressional District 1,1,01,43357.05684978349,10,5.100973319087749e-05,0.005100973319087749
16083083032,083032,castleford Voting District,849976154.3065159,16083083032,1602,Congressional District 2,2,02,849932797.2496635,326,0.999948990266806,99.9948990266806
16083083033,083033,clover Voting District,171424406.06362885,16083083033,1602,Congressional District 2,2,02,171424406.06362987,147,1.000000000000006,100.0000000000006
16083083034,083034,deep creek Voting District,493553207.2681884,16083083034,1601,Congressional District 1,1,01,29806.260998547223,6,6.039118084861519e-05,0.006039118084861518
16083083034,083034,deep creek Voting District,493553207.2681884,16083083034,1602,Congressional District 2,2,02,493523401.0071899,336,0.9999396088191516,99.99396088191516
16083083035,083035,filer 1 Voting District,29842278.922335636,16083083035,1602,Congressional District 2,2,02,29842278.922337137,71,1.0000000000000504,100.00000000000504
16083083036,083036,filer 2 Voting District,72892971.48604886,16083083036,1602,Congressional District 2,2,02,72892971.48604618,82,0.9999999999999633,99.99999999999632
16083083037,083037,filer 3 Voting District,37095382.93449184,16083083037,1602,Congressional District 2,2,02,37095382.93449361,56,1.0000000000000475,100.00000000000475
16083083038,083038,kimberly 1 Voting District,21710783.292335745,16083083038,1602,Congressional District 2,2,02,21710783.292334724,33,0.999999999999953,99.99999999999531
16083083039,083039,kimberly 2 Voting District,34736639.07085176,16083083039,1602,Congressional District 2,2,02,34736639.070851974,58,1.0000000000000062,100.00000000000063
16083083040,083040,kimberly 3 Voting District,17311277.924874563,16083083040,1602,Congressional District 2,2,02,17311277.92487536,30,1.000000000000046,100.00000000000459
16083083041,083041,hansen Voting District,370050807.3938079,16083083041,1602,Congressional District 2,2,02,370050807.39380574,192,0.9999999999999942,99.99999999999942
16083083042,083042,hollister Voting District,2268843718.702553,16083083042,1601,Congressional District 1,1,01,179850.09162083955,10,7.926949315120194e-05,0.007926949315120195
16083083042,083042,hollister Voting District,2268843718.702553,16083083042,1602,Congressional District 2,2,02,2268423237.5121293,634,0.9998146715937474,99.98146715937473
16083083043,083043,maroa Voting District,56134398.054137744,16083083043,1602,Congressional District 2,2,02,56134398.054138675,29,1.0000000000000167,100.00000000000166
16083083044,083044,murtaugh Voting District,154181353.08412075,16083083044,1602,Congressional District 2,2,02,154181353.08412153,88,1.000000000000005,100.00000000000051
16085085001,085001,alpha Voting District,1018114549.7020687,16085085001,1601,Congressional District 1,1,01,1018114549.702072,473,1.0000000000000033,100.00000000000033
16085085002,085002,cascade Voting District,10848885.539759444,16085085002,1601,Congressional District 1,1,01,10848885.539761417,90,1.0000000000001819,100.00000000001819
16085085003,085003,donnelly Voting District,626944.9254176888,16085085003,1601,Congressional District 1,1,01,626944.9254177995,16,1.0000000000001765,100.00000000001765
16085085004,085004,mc call Voting District,15013571.67173402,16085085004,1601,Congressional District 1,1,01,15013571.671735425,152,1.0000000000000935,100.00000000000935
16085085005,085005,payette Voting District,668038916.7616887,16085085005,1601,Congressional District 1,1,01,668038916.7616892,288,1.0000000000000007,100.00000000000007
16085085006,085006,roseberry Voting District,686256460.594414,16085085006,1601,Congressional District 1,1,01,686256460.5944124,478,0.9999999999999978,99.99999999999977
16085085007,085007,west mountain Voting District,487269876.3462852,16085085007,1601,Congressional District 1,1,01,487269876.34628206,273,0.9999999999999936,99.99999999999936
16085085008,085008,yellow pine Voting District,6782252883.975599,16085085008,1601,Congressional District 1,1,01,6781580796.150647,615,0.9999009049299031,99.99009049299032
16085085008,085008,yellow pine Voting District,6782252883.975599,16085085008,1602,Congressional District 2,2,02,672087.8249566199,25,9.909507009751273e-05,0.009909507009751272
16087087001,087001,eaton hale 1 Voting District,754106963.3770946,16087087001,1601,Congressional District 1,1,01,754106953.6541018,200,0.9999999871066132,99.99999871066132
16087087002,087002,west weiser 2 Voting District,1657859.2043559013,16087087002,1601,Congressional District 1,1,01,1657859.2043578946,31,1.0000000000012024,100.00000000012024
16087087003,087003,south weiser 3 Voting District,1705910.0899841029,16087087003,1601,Congressional District 1,1,01,1705910.0899837378,74,0.999999999999786,99.9999999999786
16087087004,087004,weiser 4 Voting District,957808.6714610719,16087087004,1601,Congressional District 1,1,01,957808.6714611745,44,1.000000000000107,100.0000000000107
16087087005,087005,middle weiser 5 Voting District,1266343.2974165927,16087087005,1601,Congressional District 1,1,01,1266343.2974162712,35,0.9999999999997461,99.9999999999746
16087087006,087006,east weiser 6 Voting District,394529452.67079955,16087087006,1601,Congressional District 1,1,01,394529452.67079425,151,0.9999999999999866,99.99999999999865
16087087007,087007,midvale 7 Voting District,1668291944.0227666,16087087007,1601,Congressional District 1,1,01,1668291939.7841923,358,0.999999997459333,99.9999997459333
16087087008,087008,cambridge 8 Voting District,695758686.9277711,16087087008,1601,Congressional District 1,1,01,695758686.9277685,187,0.9999999999999962,99.99999999999962
16087087009,087009,pioneer 9 Voting District,785561.2525564391,16087087009,1601,Congressional District 1,1,01,785561.2525565784,38,1.0000000000001772,100.00000000001772
16087087010,087010,sunnyside 10 Voting District,297237879.9367589,16087087010,1601,Congressional District 1,1,01,297237879.9367525,105,0.9999999999999786,99.99999999999785
